respondent_id,xyz_vaccine,seasonal_vaccine
42497,0.098847369,0.088623692
42498,0.272517546,0.824913082
42499,0.021057174,0.429500544
42500,0.122427745,0.207764765
42501,0.283209251,0.887188661
42502,0.089846777,0.05191107
42503,0.054745239,0.103929006
42504,0.06449122,0.050725095
42505,0.235117491,0.46228971
42506,0.031977117,0.136527989
42507,0.08674,0.338791509
42508,0.135490595,0.164734073
42509,0.083560553,0.209147412
42510,0.09902081,0.826436522
42511,0.33933569,0.421713082
42512,0.447897038,0.830427077
42513,0.107843486,0.267949558
42514,0.12984963,0.816854418
42515,0.552765947,0.527124494
42516,0.061580741,0.112449455
42517,0.251846218,0.782636328
42518,0.11149124,0.100381998
42519,0.058090166,0.136119598
42520,0.153627621,0.558901632
42521,0.08673411,0.326491983
42522,0.091552534,0.887402
42523,0.819342541,0.977933153
42524,0.184352376,0.694936824
42525,0.712391067,0.974535923
42526,0.041686918,0.276525631
42527,0.263501017,0.724682763
42528,0.123073162,0.230945516
42529,0.676526462,0.728828458
42530,0.112143494,0.636893216
42531,0.086062989,0.083178687
42532,0.073942241,0.087301974
42533,0.026218855,0.105081816
42534,0.056406642,0.38952671
42535,0.631616442,0.9141159
42536,0.012618483,0.01784887
42537,0.067182521,0.108211707
42538,0.08396213,0.180232277
42539,0.463363151,0.607100117
42540,0.12945423,0.379985375
42541,0.110635757,0.982763654
42542,0.01252468,0.026859738
42543,0.050237041,0.097406974
42544,0.038564037,0.077589056
42545,0.072561669,0.058165915
42546,0.052540155,0.093579776
42547,0.194759855,0.596620782
42548,0.062222162,0.395925459
42549,0.048807091,0.573073983
42550,0.611514964,0.867606501
42551,0.52069723,0.869471868
42552,0.009797907,0.02463638
42553,0.830452261,0.953162967
42554,0.08836122,0.320333181
42555,0.493114392,0.814057446
42556,0.256305452,0.836434203
42557,0.069947126,0.541977606
42558,0.113946809,0.234513048
42559,0.087943771,0.324277498
42560,0.074791203,0.929049502
42561,0.130860427,0.431114084
42562,0.22631727,0.531644014
42563,0.195136601,0.495870613
42564,0.033031291,0.121129325
42565,0.32911771,0.615083578
42566,0.122689897,0.842248037
42567,0.416307997,0.956647121
42568,0.179232511,0.297309213
42569,0.735324733,0.888146869
42570,0.094053743,0.110977645
42571,0.115638737,0.291647955
42572,0.064796454,0.337247658
42573,0.176534543,0.404410385
42574,0.110070685,0.712527027
42575,0.125930902,0.648303316
42576,0.469243998,0.607524978
42577,0.042434878,0.122773389
42578,0.655709122,0.874966623
42579,0.110020112,0.238658844
42580,0.096169399,0.146321656
42581,0.162548557,0.399995108
42582,0.04498851,0.054535614
42583,0.803159094,0.979815352
42584,0.044611773,0.503423266
42585,0.190152631,0.419521743
42586,0.420277428,0.827493378
42587,0.008421195,0.01401642
42588,0.181272664,0.161650901
42589,0.204922413,0.405823108
42590,0.616213686,0.860869111
42591,0.14031484,0.908663509
42592,0.153345109,0.775464526
42593,0.305337059,0.486936851
42594,0.064094331,0.247472729
42595,0.118264263,0.510078451
42596,0.077612059,0.085423137
42597,0.167114084,0.263011206
42598,0.35168332,0.10051813
42599,0.094903986,0.167620383
42600,0.166632468,0.883635963
42601,0.276675221,0.060604134
42602,0.608886292,0.939156436
42603,0.519803713,0.499223267
42604,0.173556357,0.304583701
42605,0.132989462,0.380441587
42606,0.185833121,0.834381306
42607,0.305246496,0.206105076
42608,0.131376277,0.129233442
42609,0.3218292,0.536211741
42610,0.007580975,0.669700381
42611,0.695719408,0.88237301
42612,0.121410609,0.607729762
42613,0.041059731,0.052993583
42614,0.117200285,0.217268034
42615,0.048039156,0.134961689
42616,0.070102657,0.185492145
42617,0.193056361,0.391739264
42618,0.04330845,0.816425182
42619,0.260227375,0.395842055
42620,0.045943331,0.068600376
42621,0.06780222,0.18046127
42622,0.111668063,0.051902032
42623,0.128896089,0.302044325
42624,0.038370531,0.38195052
42625,0.034505808,0.117684274
42626,0.73599669,0.836027501
42627,0.187641234,0.424354161
42628,0.306869948,0.336601584
42629,0.710197403,0.21555167
42630,0.093182314,0.275251129
42631,0.159468417,0.923530687
42632,0.047316504,0.177442204
42633,0.047329263,0.083601172
42634,0.111320793,0.390695092
42635,0.266521301,0.537415695
42636,0.557608707,0.631990285
42637,0.120744107,0.433598827
42638,0.467260461,0.738012926
42639,0.043826504,0.684883359
42640,0.028690669,0.244846928
42641,0.221161443,0.308080095
42642,0.023057991,0.014953713
42643,0.271427726,0.29634326
42644,0.238855811,0.424778261
42645,0.078533137,0.682039848
42646,0.255760904,0.884339225
42647,0.156300882,0.85582822
42648,0.175186129,0.134092509
42649,0.052595399,0.11892125
42650,0.092311542,0.398573603
42651,0.546455995,0.185344829
42652,0.425025207,0.675311455
42653,0.266713882,0.033817545
42654,0.820907227,0.963483268
42655,0.013111291,0.067497802
42656,0.093900363,0.127847984
42657,0.021847808,0.029474553
42658,0.05914146,0.134026046
42659,0.046183888,0.685522074
42660,0.365516151,0.969077802
42661,0.135410809,0.249080486
42662,0.044077042,0.305570664
42663,0.107480609,0.620995136
42664,0.582705816,0.60226342
42665,0.056640396,0.755849775
42666,0.136068965,0.730536986
42667,0.676725408,0.969682369
42668,0.047431815,0.189581627
42669,0.031102618,0.059843043
42670,0.077029808,0.28060017
42671,0.091690575,0.472710427
42672,0.787919442,0.723105237
42673,0.669974326,0.715696802
42674,0.228878915,0.901624756
42675,0.169008035,0.478239473
42676,0.032112182,0.208069286
42677,0.032310147,0.392521547
42678,0.046576111,0.289549263
42679,0.052901968,0.082237094
42680,0.134140944,0.33487755
42681,0.021315882,0.043280912
42682,0.035893015,0.071728623
42683,0.250516343,0.622131937
42684,0.486202548,0.942528851
42685,0.152958813,0.669774986
42686,0.442533474,0.927101046
42687,0.861555352,0.976388502
42688,0.242372959,0.673787815
42689,0.868533092,0.936707681
42690,0.005096503,0.012015682
42691,0.112708168,0.180539362
42692,0.163441158,0.274161532
42693,0.554206389,0.725889045
42694,0.079375671,0.220657455
42695,0.021265663,0.165303024
42696,0.172880974,0.488130609
42697,0.042527624,0.079506848
42698,0.736723376,0.891460533
42699,0.096318216,0.333623723
42700,0.142074599,0.812753128
42701,0.164812232,0.961952011
42702,0.05752117,0.169519247
42703,0.021310193,0.032173741
42704,0.188147533,0.921657958
42705,0.015924737,0.053082304
42706,0.272462868,0.357740242
42707,0.042997282,0.051854205
42708,0.095901636,0.911695816
42709,0.171075017,0.394725091
42710,0.005817255,0.124806727
42711,0.092877618,0.443976522
42712,0.161404855,0.308652508
42713,0.180084421,0.907358347
42714,0.116187655,0.770381361
42715,0.019535584,0.147153808
42716,0.224015353,0.635690811
42717,0.122863083,0.220588221
42718,0.429028594,0.946199913
42719,0.111440731,0.20696656
42720,0.621161885,0.867474686
42721,0.03130269,0.120365019
42722,0.491877598,0.776584827
42723,0.16413968,0.570192516
42724,0.019351195,0.015278803
42725,0.161957589,0.484515982
42726,0.135364065,0.58229079
42727,0.0588933,0.445350283
42728,0.106463338,0.360360019
42729,0.112826981,0.81946071
42730,0.174850626,0.910440025
42731,0.147440706,0.394430422
42732,0.094260105,0.505401125
42733,0.086043937,0.069041316
42734,0.164124581,0.302485622
42735,0.18184923,0.57593082
42736,0.474106798,0.212767253
42737,0.045868759,0.08238014
42738,0.172115722,0.805579336
42739,0.302685279,0.575079624
42740,0.070566905,0.190799739
42741,0.288890151,0.645888146
42742,0.071210026,0.174999452
42743,0.079719909,0.296841268
42744,0.007993105,0.048047135
42745,0.133880853,0.729690061
42746,0.053658173,0.099654603
42747,0.242145377,0.628376281
42748,0.080838048,0.293821755
42749,0.537721627,0.823471572
42750,0.059568541,0.09001075
42751,0.058422118,0.493912592
42752,0.008236682,0.211167564
42753,0.26403618,0.405146928
42754,0.094146479,0.173780103
42755,0.045575093,0.302729369
42756,0.28981743,0.810423153
42757,0.227449813,0.368107124
42758,0.02480019,0.185833175
42759,0.093872536,0.252735253
42760,0.111068063,0.232951854
42761,0.486899115,0.592918431
42762,0.144815287,0.386884605
42763,0.534157908,0.968940706
42764,0.213552629,0.390368023
42765,0.020778423,0.022510723
42766,0.029897579,0.204371085
42767,0.101507396,0.522103637
42768,0.180634918,0.406732096
42769,0.056830819,0.084326602
42770,0.04423255,0.126631537
42771,0.059469352,0.092463487
42772,0.45476653,0.627519344
42773,0.076564073,0.153916451
42774,0.10084188,0.181160596
42775,0.270897842,0.094351419
42776,0.010586545,0.253822013
42777,0.69593662,0.826792563
42778,0.104472553,0.227945208
42779,0.167704514,0.576502912
42780,0.073720984,0.306481983
42781,0.142023543,0.901238896
42782,0.057212969,0.862321818
42783,0.817999796,0.923892081
42784,0.062084988,0.603818587
42785,0.066654385,0.929768288
42786,0.106953163,0.378575107
42787,0.220083295,0.949459544
42788,0.390665788,0.804727951
42789,0.174574684,0.307656533
42790,0.024902617,0.047313213
42791,0.083535401,0.095228853
42792,0.096703479,0.209542643
42793,0.404859449,0.858798423
42794,0.19511278,0.268382962
42795,0.020939169,0.030865618
42796,0.554393164,0.795336481
42797,0.303555256,0.127881919
42798,0.112360582,0.40973554
42799,0.038814948,0.426165574
42800,0.256654404,0.867531104
42801,0.057939732,0.149492496
42802,0.089214765,0.117138722
42803,0.385920222,0.829088204
42804,0.224590716,0.716164955
42805,0.180662204,0.860103411
42806,0.269180136,0.846377236
42807,0.074942609,0.082429071
42808,0.141884887,0.160801215
42809,0.116632107,0.286317761
42810,0.022732543,0.19921859
42811,0.075677436,0.164565106
42812,0.532649608,0.713003392
42813,0.144737263,0.902148053
42814,0.019762312,0.059681156
42815,0.079961605,0.21161616
42816,0.005894293,0.011921342
42817,0.402014963,0.203953968
42818,0.104915687,0.148840954
42819,0.081097834,0.411365707
42820,0.036981133,0.313764113
42821,0.810111365,0.973907962
42822,0.074617316,0.267594516
42823,0.104751191,0.23478087
42824,0.90119527,0.964122723
42825,0.067706441,0.938006012
42826,0.863897526,0.429922374
42827,0.142958569,0.223667725
42828,0.105975819,0.143421724
42829,0.047826937,0.041242151
42830,0.530708949,0.539734173
42831,0.203376785,0.854621177
42832,0.762790111,0.91324741
42833,0.762942841,0.953980563
42834,0.102849994,0.980427363
42835,0.32959368,0.688052562
42836,0.005497521,0.00457782
42837,0.076746289,0.955896991
42838,0.555700648,0.541887533
42839,0.821738592,0.902299847
42840,0.048641591,0.677072235
42841,0.123919801,0.878678704
42842,0.584325516,0.759391437
42843,0.047743072,0.228401632
42844,0.309010805,0.717115129
42845,0.427592417,0.725949324
42846,0.098630385,0.941528273
42847,0.077629788,0.272686579
42848,0.070254032,0.868611555
42849,0.010184728,0.025477841
42850,0.285397032,0.880246564
42851,0.023074639,0.047799186
42852,0.130387245,0.531896078
42853,0.034481494,0.799982852
42854,0.563581213,0.288616017
42855,0.071870974,0.910933894
42856,0.082684326,0.09306855
42857,0.265319967,0.69785367
42858,0.208005306,0.502106702
42859,0.012877021,0.02710211
42860,0.089761431,0.828532953
42861,0.020253885,0.621536759
42862,0.064452235,0.129759897
42863,0.12058093,0.807379625
42864,0.05136254,0.247657716
42865,0.072170815,0.370346309
42866,0.091340058,0.363854802
42867,0.20067799,0.343286772
42868,0.180871913,0.284019466
42869,0.252510365,0.800567597
42870,0.026074127,0.364374953
42871,0.915050989,0.942954823
42872,0.145957569,0.97759726
42873,0.033557244,0.335094782
42874,0.068712923,0.049606294
42875,0.053598653,0.702949792
42876,0.113554278,0.191262532
42877,0.209344036,0.628891492
42878,0.173841455,0.820336392
42879,0.138637699,0.623294397
42880,0.861240361,0.982079979
42881,0.031232195,0.517905051
42882,0.127946276,0.604711643
42883,0.085246465,0.066946357
42884,0.304639731,0.178625712
42885,0.160254038,0.441305537
42886,0.585236528,0.812661429
42887,0.023418927,0.330854652
42888,0.079042505,0.22378995
42889,0.080891804,0.158644592
42890,0.446528168,0.563892016
42891,0.171277229,0.461473232
42892,0.258343836,0.464662019
42893,0.026829232,0.61795192
42894,0.142292818,0.161092954
42895,0.027706696,0.22658767
42896,0.063341162,0.200884269
42897,0.259339404,0.737907092
42898,0.227507773,0.503719512
42899,0.136813434,0.336458495
42900,0.088419578,0.825612764
42901,0.41897503,0.808700404
42902,0.732878371,0.825354665
42903,0.052786289,0.633819795
42904,0.045505432,0.196618643
42905,0.425514304,0.782748248
42906,0.085505389,0.392698024
42907,0.116269541,0.194167161
42908,0.446955314,0.757104397
42909,0.092184316,0.615272274
42910,0.320047987,0.975539687
42911,0.891739394,0.921134661
42912,0.305257358,0.136447809
42913,0.147189035,0.269891828
42914,0.171437583,0.950236454
42915,0.717612467,0.858816661
42916,0.005821503,0.016183059
42917,0.021554281,0.046985335
42918,0.205424152,0.221379295
42919,0.062357962,0.45122048
42920,0.092196023,0.551557416
42921,0.068889197,0.100628916
42922,0.443506566,0.71083384
42923,0.086951984,0.855430658
42924,0.032804655,0.080599998
42925,0.048684099,0.327386801
42926,0.513006517,0.847330418
42927,0.061990295,0.127093033
42928,0.056932186,0.241729734
42929,0.093306545,0.593589946
42930,0.336458389,0.79988092
42931,0.438935692,0.401180546
42932,0.117589456,0.922261771
42933,0.155569433,0.346782432
42934,0.097849505,0.120799494
42935,0.107093073,0.634185064
42936,0.060223409,0.880345241
42937,0.127833539,0.934581736
42938,0.775370623,0.939798823
42939,0.016721392,0.393662902
42940,0.186006634,0.575126582
42941,0.03015325,0.447520888
42942,0.765230267,0.816232355
42943,0.347188338,0.518798144
42944,0.056956906,0.376031718
42945,0.066057625,0.403399245
42946,0.068087474,0.756198148
42947,0.137553421,0.542037906
42948,0.106156719,0.224886262
42949,0.021848693,0.306545435
42950,0.729575478,0.849458906
42951,0.694632767,0.91829398
42952,0.094169685,0.327182563
42953,0.360110115,0.459966964
42954,0.005081458,0.045608108
42955,0.288085569,0.126475609
42956,0.152998225,0.657550409
42957,0.090332053,0.188286493
42958,0.286853076,0.473587581
42959,0.378997178,0.475411264
42960,0.170603478,0.595940471
42961,0.005247755,0.009726364
42962,0.15524788,0.308606534
42963,0.129664429,0.230829922
42964,0.081470838,0.761329116
42965,0.823031946,0.932471132
42966,0.807055782,0.956305774
42967,0.328393643,0.449120064
42968,0.228852247,0.807858776
42969,0.009509461,0.036006491
42970,0.577490145,0.152955836
42971,0.634414215,0.714723808
42972,0.01817803,0.099556434
42973,0.365521917,0.398552228
42974,0.054331332,0.099618552
42975,0.83230801,0.956554012
42976,0.095974578,0.528737605
42977,0.177291019,0.573095042
42978,0.17779596,0.424212507
42979,0.239754111,0.779263729
42980,0.047965537,0.503472408
42981,0.184064005,0.792803446
42982,0.057606064,0.096208827
42983,0.030218471,0.82102721
42984,0.151832051,0.213557424
42985,0.011492086,0.214450573
42986,0.101970984,0.153521088
42987,0.112078408,0.361008503
42988,0.017163527,0.304810099
42989,0.011287769,0.029176545
42990,0.229827206,0.52561423
42991,0.367245366,0.303666573
42992,0.58058689,0.917118854
42993,0.063531836,0.171863438
42994,0.587258707,0.900085983
42995,0.702215429,0.639458749
42996,0.573794563,0.237918944
42997,0.0336236,0.026016271
42998,0.448366067,0.10914497
42999,0.454637547,0.3240747
43000,0.574625658,0.795582726
43001,0.132113708,0.348780348
43002,0.034513212,0.1261409
43003,0.044054051,0.742279731
43004,0.028200348,0.233291302
43005,0.135516036,0.117128931
43006,0.696090116,0.87640719
43007,0.601950988,0.906416804
43008,0.090056391,0.556985496
43009,0.073529478,0.233324688
43010,0.164324219,0.866031511
43011,0.335355546,0.468491816
43012,0.312015204,0.875777566
43013,0.062477497,0.210250947
43014,0.350401541,0.939911838
43015,0.517150029,0.892607795
43016,0.03373907,0.218435019
43017,0.074089098,0.059598435
43018,0.005680752,0.011315702
43019,0.030755173,0.072529602
43020,0.159198345,0.096088536
43021,0.055490737,0.327756788
43022,0.701060364,0.861101211
43023,0.207871717,0.825126625
43024,0.05424664,0.103970136
43025,0.01790475,0.209001013
43026,0.020021538,0.076390237
43027,0.052227961,0.072246045
43028,0.207675998,0.304268465
43029,0.636703569,0.878151573
43030,0.031834158,0.061430528
43031,0.129087914,0.743907138
43032,0.137256514,0.730558493
43033,0.069199496,0.133879208
43034,0.765035512,0.191856823
43035,0.031980784,0.108224233
43036,0.707514528,0.957697493
43037,0.117373805,0.395549359
43038,0.876424814,0.95224418
43039,0.265532483,0.369853771
43040,0.790643197,0.899307121
43041,0.411356285,0.689162229
43042,0.272618741,0.433498987
43043,0.063769347,0.057129466
43044,0.072343289,0.148692669
43045,0.430617864,0.52453741
43046,0.004530754,0.016704382
43047,0.368072814,0.523243928
43048,0.089375118,0.139657059
43049,0.018957631,0.030327896
43050,0.858682813,0.913538324
43051,0.030256247,0.103577386
43052,0.046367013,0.102551679
43053,0.178959599,0.812610586
43054,0.491785209,0.771369302
43055,0.313706131,0.391329774
43056,0.099740153,0.4916689
43057,0.095644586,0.805975184
43058,0.009061758,0.054337978
43059,0.188800677,0.197193073
43060,0.07133446,0.700061486
43061,0.555180891,0.605392377
43062,0.266512796,0.135965493
43063,0.050362533,0.630781851
43064,0.094900915,0.184028245
43065,0.695485349,0.822368075
43066,0.019799759,0.07029747
43067,0.079845952,0.286914707
43068,0.307156284,0.371231851
43069,0.017083147,0.095347508
43070,0.417321815,0.815616301
43071,0.033614831,0.621816023
43072,0.848436268,0.977719974
43073,0.023807032,0.08968768
43074,0.117994349,0.16220102
43075,0.698712922,0.878950065
43076,0.190048802,0.723242315
43077,0.086636427,0.195032004
43078,0.336895716,0.381984787
43079,0.113382768,0.132828802
43080,0.339973869,0.127029432
43081,0.12906676,0.346645684
43082,0.137612567,0.290182574
43083,0.023104118,0.057026215
43084,0.063428374,0.698582447
43085,0.255779144,0.625639691
43086,0.022384309,0.066267386
43087,0.063802089,0.737028515
43088,0.577146602,0.914810756
43089,0.41698626,0.715966506
43090,0.08350862,0.857225135
43091,0.128200654,0.157796955
43092,0.132482964,0.112007798
43093,0.088599468,0.867395636
43094,0.4211024,0.807627706
43095,0.084892095,0.244526198
43096,0.055796098,0.128315451
43097,0.569460339,0.85407521
43098,0.09470533,0.848743271
43099,0.07343073,0.297934173
43100,0.027767421,0.260577825
43101,0.754736792,0.917840656
43102,0.075787442,0.125131275
43103,0.078628599,0.156849759
43104,0.208690547,0.742601813
43105,0.178735637,0.393058334
43106,0.030181367,0.063938986
43107,0.122917336,0.945791672
43108,0.199606921,0.462083571
43109,0.01156541,0.025748943
43110,0.05002216,0.531754056
43111,0.066288264,0.542019918
43112,0.024042063,0.326098014
43113,0.105869851,0.813608276
43114,0.26095697,0.471877949
43115,0.119705067,0.282430276
43116,0.78428977,0.87113749
43117,0.044717778,0.304928438
43118,0.098125629,0.2012482
43119,0.546954043,0.964340575
43120,0.266609127,0.939986999
43121,0.102819376,0.944265937
43122,0.76899867,0.778239598
43123,0.065852446,0.171727476
43124,0.053737655,0.22271028
43125,0.062871388,0.114484375
43126,0.221666739,0.904902843
43127,0.120700903,0.11419864
43128,0.05335213,0.655087931
43129,0.010527726,0.149669084
43130,0.08835533,0.927847712
43131,0.083819299,0.449940593
43132,0.061367463,0.44273032
43133,0.286584484,0.529499639
43134,0.095886595,0.277746788
43135,0.115492176,0.846168045
43136,0.146224306,0.764195419
43137,0.084744162,0.882319987
43138,0.288741382,0.501129725
43139,0.071411449,0.917674102
43140,0.110553717,0.609997118
43141,0.752592714,0.949331039
43142,0.922623988,0.961402574
43143,0.113552097,0.33506183
43144,0.077767917,0.913819995
43145,0.480954369,0.954480436
43146,0.104163652,0.730987925
43147,0.055720585,0.321356833
43148,0.696834123,0.946304934
43149,0.228584763,0.818316287
43150,0.065138456,0.918977674
43151,0.237582396,0.46952585
43152,0.009965733,0.022843556
43153,0.545377995,0.96416432
43154,0.240316996,0.579437314
43155,0.080707056,0.121609027
43156,0.322895515,0.789840453
43157,0.104330665,0.374703551
43158,0.08143894,0.150445212
43159,0.104222158,0.300579949
43160,0.153469382,0.811997818
43161,0.902580086,0.980695977
43162,0.405937155,0.869832978
43163,0.091544571,0.688968796
43164,0.394269155,0.697690484
43165,0.456104719,0.857004482
43166,0.457450033,0.52272374
43167,0.070963605,0.832531944
43168,0.101308849,0.60216355
43169,0.043998296,0.046501354
43170,0.065527817,0.892272368
43171,0.177611135,0.532832939
43172,0.057261172,0.126236715
43173,0.022079417,0.041880603
43174,0.061652655,0.459278963
43175,0.091870298,0.6611106
43176,0.047752541,0.146268066
43177,0.079560792,0.817653032
43178,0.399007297,0.251514518
43179,0.030928298,0.513156914
43180,0.148354888,0.223007459
43181,0.401812708,0.828501736
43182,0.102952109,0.300672782
43183,0.296965108,0.456205305
43184,0.056437863,0.019367304
43185,0.083394667,0.310079067
43186,0.081118081,0.693973685
43187,0.537956514,0.965657629
43188,0.05990395,0.151204095
43189,0.158580376,0.49221536
43190,0.858020802,0.952521387
43191,0.051489923,0.047137562
43192,0.935916657,0.688268428
43193,0.076236505,0.193857802
43194,0.065682021,0.188390381
43195,0.05778795,0.956945178
43196,0.043381901,0.035926295
43197,0.873616079,0.94442035
43198,0.336523264,0.79593145
43199,0.172079355,0.056820769
43200,0.084171765,0.108671185
43201,0.064775153,0.79579351
43202,0.023801514,0.731275274
43203,0.072224153,0.142982864
43204,0.036140278,0.047845334
43205,0.50553072,0.846359881
43206,0.599976271,0.729076487
43207,0.050669966,0.013771191
43208,0.073075458,0.086906264
43209,0.656394686,0.921169424
43210,0.591889216,0.679174469
43211,0.119811633,0.861964921
43212,0.054647436,0.764788122
43213,0.066521557,0.631221665
43214,0.046970758,0.12489066
43215,0.106284112,0.896501909
43216,0.151202002,0.07330721
43217,0.251767684,0.874752469
43218,0.639773961,0.084657256
43219,0.140401758,0.469625288
43220,0.080317934,0.146838099
43221,0.205368557,0.362153371
43222,0.347897157,0.906035583
43223,0.559686899,0.915753722
43224,0.035847119,0.319963972
43225,0.542044053,0.788324022
43226,0.548350409,0.891870015
43227,0.30247282,0.39882206
43228,0.16240908,0.852522534
43229,0.802008621,0.162358281
43230,0.55902876,0.51295305
43231,0.067398717,0.161418455
43232,0.011333247,0.029662812
43233,0.12084091,0.187780419
43234,0.0628343,0.40553829
43235,0.64882346,0.884342521
43236,0.145000104,0.901392686
43237,0.081930408,0.185801448
43238,0.230987033,0.929734715
43239,0.726633491,0.936278788
43240,0.016867087,0.242610327
43241,0.287777341,0.191644261
43242,0.188263739,0.526509104
43243,0.026852489,0.920489745
43244,0.06526881,0.185859441
43245,0.00702007,0.026079812
43246,0.066265655,0.61669539
43247,0.009284203,0.903572007
43248,0.271234629,0.626622838
43249,0.058323104,0.142205263
43250,0.090162156,0.321360613
43251,0.616174608,0.111652876
43252,0.038426306,0.921710856
43253,0.370195371,0.852799239
43254,0.111791303,0.86759097
43255,0.169351088,0.559255777
43256,0.055219452,0.088949178
43257,0.252926839,0.735081173
43258,0.05836706,0.485098931
43259,0.107391864,0.301236123
43260,0.822505626,0.704207059
43261,0.277669251,0.378585255
43262,0.052796141,0.357190719
43263,0.146014934,0.553857986
43264,0.19525872,0.294595472
43265,0.290807968,0.579296796
43266,0.061670445,0.089617191
43267,0.146448474,0.879466527
43268,0.66784182,0.816036316
43269,0.088164367,0.8967605
43270,0.759600656,0.766152739
43271,0.392540543,0.889595675
43272,0.172550416,0.626549685
43273,0.176685692,0.087749323
43274,0.501200639,0.847118514
43275,0.043908614,0.562961671
43276,0.324100875,0.706187165
43277,0.117071388,0.283620687
43278,0.107407396,0.21782514
43279,0.11606203,0.510508177
43280,0.157580859,0.182638616
43281,0.382246007,0.770242583
43282,0.602634598,0.591356321
43283,0.015463635,0.02243053
43284,0.382238027,0.18250212
43285,0.043958535,0.294829472
43286,0.674247164,0.919445437
43287,0.621352523,0.915272547
43288,0.070410542,0.72884352
43289,0.048943476,0.139470171
43290,0.171539162,0.962087363
43291,0.500845827,0.700813088
43292,0.350011042,0.217063957
43293,0.172643477,0.741020158
43294,0.090412104,0.582836959
43295,0.015822651,0.012902537
43296,0.28435446,0.577996457
43297,0.179610532,0.234683983
43298,0.181312588,0.899591482
43299,0.097038173,0.276527936
43300,0.182971373,0.785364589
43301,0.041801404,0.11142215
43302,0.083566158,0.339977897
43303,0.041395814,0.227341813
43304,0.040824108,0.209225379
43305,0.203909636,0.840517019
43306,0.014375532,0.367905063
43307,0.05359792,0.668247079
43308,0.65641183,0.943462122
43309,0.189746355,0.531334225
43310,0.307509108,0.29406541
43311,0.043080832,0.096505801
43312,0.058711515,0.162651813
43313,0.072948389,0.303041319
43314,0.036562026,0.083375616
43315,0.139514691,0.218218975
43316,0.754849953,0.953324833
43317,0.07573674,0.349851696
43318,0.063021555,0.194538426
43319,0.060975184,0.247241089
43320,0.639007096,0.879078782
43321,0.063421511,0.178190333
43322,0.018096588,0.033295965
43323,0.246452215,0.296289388
43324,0.017229347,0.059074232
43325,0.017789746,0.039464409
43326,0.132713431,0.559904108
43327,0.100263114,0.297514469
43328,0.718926229,0.960388899
43329,0.49914213,0.776541317
43330,0.065736945,0.236588623
43331,0.134791119,0.82094931
43332,0.210887009,0.391836175
43333,0.056742045,0.32090083
43334,0.029087369,0.672665345
43335,0.204673932,0.449083752
43336,0.15922947,0.473411166
43337,0.054787747,0.080979975
43338,0.140687624,0.924426205
43339,0.055257091,0.118682896
43340,0.026279398,0.029234825
43341,0.071605767,0.356900008
43342,0.024658651,0.052593662
43343,0.014519656,0.035650738
43344,0.110258086,0.103361442
43345,0.024878179,0.014306554
43346,0.05800634,0.016778322
43347,0.093431909,0.311529444
43348,0.099112263,0.516328423
43349,0.844510839,0.928020146
43350,0.969542726,0.849760227
43351,0.143133219,0.058200029
43352,0.079125373,0.477916303
43353,0.169118129,0.864245432
43354,0.080062018,0.159122224
43355,0.060561201,0.612013752
43356,0.074471548,0.105621397
43357,0.069087829,0.087034699
43358,0.129405278,0.386404289
43359,0.611282524,0.071301528
43360,0.084964928,0.618621358
43361,0.423175941,0.470219123
43362,0.039223804,0.057205766
43363,0.178331283,0.121175776
43364,0.309665319,0.038873056
43365,0.035628694,0.793413104
43366,0.061357134,0.637459094
43367,0.666237923,0.843722593
43368,0.277807543,0.937240107
43369,0.139783712,0.441924579
43370,0.811885707,0.969785668
43371,0.095497153,0.086753719
43372,0.301870481,0.720533088
43373,0.326707398,0.837788759
43374,0.210554569,0.538407215
43375,0.072751229,0.09319042
43376,0.130697962,0.321464255
43377,0.022000612,0.127122917
43378,0.095147477,0.48773922
43379,0.20151334,0.148951655
43380,0.008142126,0.022243493
43381,0.014125016,0.193093554
43382,0.160693647,0.373680565
43383,0.072088824,0.880575743
43384,0.108227055,0.81719194
43385,0.199743906,0.777157081
43386,0.023987228,0.035246853
43387,0.117777405,0.327172492
43388,0.909816956,0.949018876
43389,0.106902053,0.409980161
43390,0.232484212,0.947001881
43391,0.158786049,0.486808375
43392,0.04225052,0.097414175
43393,0.032693697,0.823964667
43394,0.070808257,0.656423223
43395,0.163345496,0.258143117
43396,0.037234921,0.023407367
43397,0.209709269,0.933570882
43398,0.342916226,0.781059338
43399,0.187484263,0.452950096
43400,0.075161437,0.21714947
43401,0.108206401,0.35887401
43402,0.009344124,0.016932135
43403,0.052020335,0.123528988
43404,0.226214553,0.112104209
43405,0.167716906,0.604572413
43406,0.749534546,0.82379175
43407,0.898754868,0.921492111
43408,0.81668523,0.961567109
43409,0.252875985,0.753808145
43410,0.045581906,0.17045565
43411,0.143717849,0.65483065
43412,0.186609089,0.755217666
43413,0.182238415,0.685601177
43414,0.021082313,0.058807115
43415,0.461615744,0.811530274
43416,0.333894831,0.498134242
43417,0.131970166,0.19040504
43418,0.151633317,0.614016588
43419,0.273888679,0.986599086
43420,0.053981237,0.196723579
43421,0.291959514,0.288105763
43422,0.047737139,0.216101884
43423,0.086343548,0.508176082
43424,0.210718209,0.68558551
43425,0.121318993,0.795055721
43426,0.690154958,0.930442465
43427,0.137393234,0.749099184
